date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc,ivt_rate,suspicious_click_pct,geo_anomaly_score,new_domain_pct
2022-01-22,programmatic,2127.96,135904,1782,42,3196.24,50.67,1.5,0.0131,1.19,0.0335,0.0338,0.067,0.0818
2022-01-23,programmatic,2505.49,171458,2297,50,3886.2,50.11,1.55,0.0134,1.09,0.0308,0.0261,0.092,0.0425
2022-01-24,programmatic,4132.12,280639,4044,81,5220.25,51.01,1.26,0.0144,1.02,0.0111,0.0286,0.004,0.0222
2022-01-25,programmatic,2922.82,236051,4063,69,4397.36,42.36,1.5,0.0172,0.72,0.0392,0.01,0.08,0.0632
2022-01-26,programmatic,2948.49,180453,2750,55,4813.75,53.61,1.63,0.0152,1.07,0.0341,0.0164,0.065,0.0106
2022-01-27,programmatic,3490.87,253823,3842,74,5628.17,47.17,1.61,0.0151,0.91,0.0427,0.0377,0.092,0.0819
2022-01-28,programmatic,2453.93,134718,1979,56,3653.04,43.82,1.49,0.0147,1.24,0.0415,0.0368,0.147,0.0366
2022-01-29,programmatic,2819.27,144990,2459,54,4157.74,52.21,1.47,0.017,1.15,0.0471,0.0294,0.097,0.069
2022-01-30,programmatic,1790.21,104311,1659,35,2823.1,51.15,1.58,0.0159,1.08,0.0472,0.0183,0.153,0.0445
2022-01-31,programmatic,2926.28,229491,2972,60,4343.27,48.77,1.48,0.013,0.98,0.0314,0.0362,0.047,0.0359
2022-02-01,programmatic,3436.32,259773,4039,64,6059.74,53.69,1.76,0.0155,0.85,0.0379,0.0112,0.088,0.0437
2022-02-02,programmatic,3067.97,202582,3459,62,4311.35,49.48,1.41,0.0171,0.89,0.0379,0.0346,0.101,0.0674
2022-02-03,programmatic,2984.18,281248,4152,57,4209.45,52.35,1.41,0.0148,0.72,0.0322,0.0192,0.196,0.0728
2022-02-04,programmatic,4107.6,331970,5879,89,5565.9,46.15,1.36,0.0177,0.7,0.0171,0.0235,0.101,0.0584
2022-02-05,programmatic,2791.09,157511,2337,52,4753.64,53.67,1.7,0.0148,1.19,0.0469,0.0244,0.075,0.0615
2022-02-06,programmatic,2233.08,182294,2877,40,3386.96,55.83,1.52,0.0158,0.78,0.048,0.047,0.027,0.0684
2022-02-07,programmatic,3040.81,182038,2774,54,4119.82,56.31,1.35,0.0152,1.1,0.0454,0.01,0.104,0.01
2022-02-08,programmatic,3282.27,198877,3067,63,4828.8,52.1,1.47,0.0154,1.07,0.0519,0.0483,0.156,0.0619
2022-02-09,programmatic,3250.77,193958,2973,58,4221.18,56.05,1.3,0.0153,1.09,0.0425,0.0487,0.119,0.0314
2022-02-10,programmatic,3436.98,248249,3481,64,5495.67,53.7,1.6,0.014,0.99,0.0528,0.0387,0.052,0.0459
2022-02-11,programmatic,3423.45,286187,4632,59,5028.96,58.02,1.47,0.0162,0.74,0.0391,0.0471,0.047,0.0254
2022-02-12,programmatic,2098.55,148460,2224,40,2832.47,52.46,1.35,0.015,0.94,0.0519,0.0245,0.083,0.0413
2022-02-13,programmatic,2292.62,170229,2412,44,3548.99,52.11,1.55,0.0142,0.95,0.0378,0.0376,0.037,0.051
2022-02-14,programmatic,3806.0,349670,6187,77,5878.09,49.43,1.54,0.0177,0.62,0.0508,0.0329,0.071,0.0569
2022-02-15,programmatic,3419.81,266315,4677,85,4610.96,40.23,1.35,0.0176,0.73,0.0413,0.025,0.115,0.0567
2022-02-16,programmatic,4413.64,235448,3142,83,7345.93,53.18,1.66,0.0133,1.4,0.048,0.0309,0.102,0.0487
2022-02-17,programmatic,3167.31,148770,2726,63,5407.68,50.27,1.71,0.0183,1.16,0.0298,0.0424,0.062,0.0559
2022-02-18,programmatic,3442.79,226805,3764,66,4935.17,52.16,1.43,0.0166,0.91,0.0573,0.0423,0.07,0.0613
2022-02-19,programmatic,2746.52,131994,2073,52,3772.02,52.82,1.37,0.0157,1.32,0.0584,0.0106,0.076,0.0561
2022-02-20,programmatic,2476.03,193432,2794,45,3477.51,55.02,1.4,0.0144,0.89,0.0379,0.0236,0.053,0.0437
2022-02-21,programmatic,2720.36,200521,2415,53,3250.24,51.33,1.19,0.012,1.13,0.0181,0.0181,0.078,0.0445
2022-02-22,programmatic,3082.44,194351,2688,62,5165.67,49.72,1.68,0.0138,1.15,0.0378,0.0385,0.0,0.05
2022-02-23,programmatic,3020.98,141082,2205,52,4037.7,58.1,1.34,0.0156,1.37,0.0134,0.0197,0.154,0.1
2022-02-24,programmatic,2584.44,150127,2348,104,6718.48,24.85,2.6,0.0156,1.1,0.0383,0.0498,0.089,0.0219
2022-02-25,programmatic,3264.59,201944,3519,119,7224.62,27.43,2.21,0.0174,0.93,0.0423,0.0361,0.141,0.0547
2022-02-26,programmatic,2396.37,178340,2785,84,6341.44,28.53,2.65,0.0156,0.86,0.0387,0.0444,0.173,0.0507
2022-02-27,programmatic,2696.82,188317,3066,105,5631.8,25.68,2.09,0.0163,0.88,0.0429,0.0245,0.112,0.0458
2022-02-28,programmatic,2503.99,174748,2700,88,5897.84,28.45,2.36,0.0155,0.93,0.0229,0.0371,0.141,0.0166
2022-03-01,programmatic,2817.72,175130,2811,91,6160.07,30.96,2.19,0.0161,1.0,0.0337,0.0396,0.203,0.0687
2022-03-02,programmatic,4608.59,450607,7620,168,9443.52,27.43,2.05,0.0169,0.6,0.037,0.0304,0.099,0.0869
2022-03-03,programmatic,3463.94,250180,4407,130,7374.98,26.65,2.13,0.0176,0.79,0.0505,0.01,0.134,0.0709
2022-03-04,programmatic,3800.61,505281,7571,150,10078.18,25.34,2.65,0.015,0.5,0.0468,0.0161,0.132,0.0325
2022-03-05,programmatic,2685.81,184463,2656,100,5519.43,26.86,2.06,0.0144,1.01,0.0527,0.0253,0.046,0.0317
2022-03-06,programmatic,2431.04,112925,1113,92,4704.02,26.42,1.93,0.0099,2.18,0.046,0.0314,0.15,0.0683
2022-03-07,programmatic,3701.01,259105,4133,136,8376.91,27.21,2.26,0.016,0.9,0.0336,0.0119,0.0,0.0486
2022-03-08,programmatic,3071.85,449042,6145,135,6979.46,22.75,2.27,0.0137,0.5,0.0379,0.0343,0.208,0.0264
2022-03-09,programmatic,3480.02,218960,3397,125,9430.5,27.84,2.71,0.0155,1.02,0.0341,0.0138,0.045,0.0738
2022-03-10,programmatic,3375.33,230942,3310,130,7625.35,25.96,2.26,0.0143,1.02,0.0393,0.0332,0.156,0.0386
2022-03-11,programmatic,3972.21,250978,3886,136,10752.68,29.21,2.71,0.0155,1.02,0.0218,0.049,0.088,0.0553
2022-03-12,programmatic,3336.28,281037,4013,113,7719.52,29.52,2.31,0.0143,0.83,0.0366,0.0236,0.07,0.084
2022-03-13,programmatic,2490.15,180691,2611,89,6268.34,27.98,2.52,0.0145,0.95,0.0403,0.0213,0.051,0.0455
2022-03-14,programmatic,2284.18,124364,2113,88,7201.74,25.96,3.15,0.017,1.08,0.048,0.01,0.13,0.01
2022-03-15,programmatic,4069.66,323978,5582,135,9430.88,30.15,2.32,0.0172,0.73,0.0401,0.0175,0.166,0.0111
2022-03-16,programmatic,3172.69,177248,2590,109,8971.61,29.11,2.83,0.0146,1.22,0.0501,0.0246,0.077,0.0323
2022-03-17,programmatic,4522.54,262604,3592,160,10708.9,28.27,2.37,0.0137,1.26,0.0521,0.0325,0.111,0.0359
2022-03-18,programmatic,2976.08,279931,4212,110,6675.91,27.06,2.24,0.015,0.71,0.0469,0.03,0.139,0.043
2022-03-19,programmatic,2616.4,215230,3603,105,6269.11,24.92,2.4,0.0167,0.73,0.0366,0.0312,0.111,0.0558
2022-03-20,programmatic,3608.8,222357,3112,122,8290.84,29.58,2.3,0.014,1.16,0.0431,0.019,0.088,0.0879
2022-03-21,programmatic,4178.62,300754,4830,141,10817.81,29.64,2.59,0.0161,0.87,0.0382,0.0306,0.091,0.0526
2022-03-22,programmatic,4080.08,346240,5409,144,9880.24,28.33,2.42,0.0156,0.75,0.0564,0.0177,0.0,0.0625
2022-03-23,programmatic,3641.02,223462,3190,151,8121.0,24.11,2.23,0.0143,1.14,0.0416,0.01,0.081,0.0571
2022-03-24,programmatic,3475.18,297215,4484,159,9250.45,21.86,2.66,0.0151,0.78,0.039,0.0266,0.139,0.0265
2022-03-25,programmatic,3535.14,245737,3788,125,8695.14,28.28,2.46,0.0154,0.93,0.0526,0.0205,0.146,0.0485
2022-03-26,programmatic,2861.07,146280,2001,120,7695.06,23.84,2.69,0.0137,1.43,0.0332,0.0307,0.103,0.0198
2022-03-27,programmatic,2190.87,116022,1942,70,4694.29,31.3,2.14,0.0167,1.13,0.0598,0.0294,0.146,0.0449
2022-03-28,programmatic,3715.57,244484,3847,137,8031.51,27.12,2.16,0.0157,0.97,0.0509,0.018,0.15,0.0498
2022-03-29,programmatic,4013.53,270122,5194,137,10653.58,29.3,2.65,0.0192,0.77,0.0429,0.0191,0.118,0.0496
2022-03-30,programmatic,4064.06,250648,3909,142,10134.97,28.62,2.49,0.0156,1.04,0.0366,0.0433,0.111,0.065
2022-03-31,programmatic,4406.18,438091,7467,213,10317.23,20.69,2.34,0.017,0.59,0.0404,0.0445,0.002,0.0851
2022-04-01,programmatic,3004.39,264379,3844,118,6730.61,25.46,2.24,0.0145,0.78,0.0378,0.0215,0.128,0.0293
2022-04-02,programmatic,1959.06,154080,2443,61,4900.21,32.12,2.5,0.0159,0.8,0.0524,0.0215,0.0,0.034
2022-04-03,programmatic,2997.87,208736,3485,120,7703.3,24.98,2.57,0.0167,0.86,0.0312,0.0137,0.105,0.0339
2022-04-04,programmatic,3535.1,247050,3696,148,9312.57,23.89,2.63,0.015,0.96,0.0458,0.0229,0.11,0.0529
2022-04-05,programmatic,3965.84,296055,4265,159,9239.73,24.94,2.33,0.0144,0.93,0.032,0.0483,0.148,0.0614
2022-04-06,programmatic,4529.76,235965,3190,178,9973.98,25.45,2.2,0.0135,1.42,0.0529,0.0308,0.095,0.0858
2022-04-07,programmatic,3852.25,357197,4974,131,9872.41,29.41,2.56,0.0139,0.77,0.045,0.0347,0.0,0.0297
2022-04-08,programmatic,2817.94,156372,2339,94,7472.39,29.98,2.65,0.015,1.2,0.0448,0.0369,0.066,0.0276
2022-04-09,programmatic,2763.81,166895,2260,106,5623.22,26.07,2.03,0.0135,1.22,0.0453,0.0216,0.16,0.0417
2022-04-10,programmatic,1984.96,126178,1865,63,4469.79,31.51,2.25,0.0148,1.06,0.0353,0.0187,0.037,0.071
2022-04-11,programmatic,4468.46,300715,4715,190,11542.53,23.52,2.58,0.0157,0.95,0.0412,0.0416,0.058,0.0513
2022-04-12,programmatic,3588.77,281424,3998,135,9404.58,26.58,2.62,0.0142,0.9,0.0354,0.0418,0.153,0.0752
2022-04-13,programmatic,3682.72,256128,4105,156,8601.09,23.61,2.34,0.016,0.9,0.0332,0.0232,0.2,0.0322
2022-04-14,programmatic,3520.46,259416,3429,157,8475.56,22.42,2.41,0.0132,1.03,0.0446,0.0492,0.091,0.047
2022-04-15,programmatic,4008.82,248508,4001,140,10208.35,28.63,2.55,0.0161,1.0,0.0196,0.026,0.158,0.0286
2022-04-16,programmatic,3012.63,191742,2379,91,8295.26,33.11,2.75,0.0124,1.27,0.0305,0.0367,0.098,0.0424
2022-04-17,programmatic,3674.03,223791,3317,137,9370.06,26.82,2.55,0.0148,1.11,0.0449,0.0367,0.0,0.0365
2022-04-18,programmatic,3550.84,308891,4405,133,6237.5,26.7,1.76,0.0143,0.81,0.0297,0.0318,0.101,0.0249
2022-04-19,programmatic,3856.31,226227,3315,132,8723.14,29.21,2.26,0.0147,1.16,0.0489,0.0195,0.112,0.0596
2022-04-20,programmatic,3621.23,253281,3937,131,9328.8,27.64,2.58,0.0155,0.92,0.0365,0.0287,0.057,0.0865
2022-04-21,programmatic,4257.8,313969,4984,146,9536.35,29.16,2.24,0.0159,0.85,0.0441,0.01,0.061,0.0447
2022-04-22,programmatic,3752.71,216500,3544,147,9046.5,25.53,2.41,0.0164,1.06,0.0486,0.0316,0.095,0.0159
2022-04-23,programmatic,3313.72,180935,2540,120,8256.75,27.61,2.49,0.014,1.3,0.0317,0.0347,0.166,0.0334
2022-04-24,programmatic,3295.8,331818,4703,112,8465.26,29.43,2.57,0.0142,0.7,0.0327,0.0313,0.091,0.0474
2022-04-25,programmatic,3478.91,294797,3884,110,7611.15,31.63,2.19,0.0132,0.9,0.0232,0.0441,0.052,0.0449
2022-04-26,programmatic,3619.45,261254,3621,126,10281.68,28.73,2.84,0.0139,1.0,0.036,0.0361,0.126,0.0678
2022-04-27,programmatic,4732.21,351909,5392,146,9359.35,32.41,1.98,0.0153,0.88,0.0192,0.0277,0.226,0.0211
2022-04-28,programmatic,3944.33,341249,4722,117,8944.68,33.71,2.27,0.0138,0.84,0.0211,0.0287,0.104,0.0538
2022-04-29,programmatic,4464.61,263576,3685,162,12430.61,27.56,2.78,0.014,1.21,0.037,0.0275,0.131,0.029
2022-04-30,programmatic,3251.34,301338,4646,105,8941.18,30.97,2.75,0.0154,0.7,0.0321,0.0259,0.16,0.0352
2022-05-01,programmatic,2397.98,151335,2379,89,5620.76,26.94,2.34,0.0157,1.01,0.0386,0.0355,0.083,0.0329
2022-05-02,programmatic,3492.58,224468,3947,113,9499.96,30.91,2.72,0.0176,0.88,0.0319,0.0309,0.093,0.0403
2022-05-03,programmatic,3795.7,277706,4548,169,8270.04,22.46,2.18,0.0164,0.83,0.032,0.0317,0.17,0.0711
2022-05-04,programmatic,3276.64,208754,3634,119,9813.24,27.53,2.99,0.0174,0.9,0.052,0.0307,0.076,0.0482
2022-05-05,programmatic,3152.43,172730,2530,143,6348.42,22.04,2.01,0.0146,1.25,0.0308,0.0205,0.081,0.0659
2022-05-06,programmatic,3655.2,222891,3744,113,9727.18,32.35,2.66,0.0168,0.98,0.0424,0.0277,0.044,0.0326
2022-05-07,programmatic,2817.65,221734,3237,99,5942.9,28.46,2.11,0.0146,0.87,0.0392,0.0245,0.036,0.035
2022-05-08,programmatic,2873.38,121867,2248,95,7750.03,30.25,2.7,0.0184,1.28,0.0416,0.0351,0.145,0.0282
2022-05-09,programmatic,4507.74,218040,3316,192,12367.78,23.48,2.74,0.0152,1.36,0.029,0.0159,0.158,0.0867
2022-05-10,programmatic,2869.71,182342,2624,102,7503.22,28.13,2.61,0.0144,1.09,0.0415,0.0196,0.055,0.0798
2022-05-11,programmatic,3805.77,195978,3259,122,9567.6,31.19,2.51,0.0166,1.17,0.0464,0.033,0.088,0.0483
2022-05-12,programmatic,3738.26,241928,3873,125,10320.89,29.91,2.76,0.016,0.97,0.0142,0.0297,0.139,0.0616
2022-05-13,programmatic,2973.1,249192,3787,113,7030.21,26.31,2.36,0.0152,0.79,0.0317,0.045,0.045,0.0721
2022-05-14,programmatic,3624.23,211602,3720,127,9861.42,28.54,2.72,0.0176,0.97,0.0304,0.0329,0.188,0.0836
2022-05-15,programmatic,2863.01,278043,4419,111,7409.21,25.79,2.59,0.0159,0.65,0.0279,0.0409,0.144,0.0105
2022-05-16,programmatic,2577.87,230565,3316,102,6403.7,25.27,2.48,0.0144,0.78,0.0283,0.0521,0.063,0.0807
2022-05-17,programmatic,3095.9,206258,3773,105,8274.09,29.48,2.67,0.0183,0.82,0.0536,0.0277,0.088,0.053
2022-05-18,programmatic,3720.61,255471,3955,156,7653.98,23.85,2.06,0.0155,0.94,0.0401,0.0229,0.07,0.043
2022-05-19,programmatic,5302.26,322650,4886,215,11921.37,24.66,2.25,0.0151,1.09,0.0264,0.0396,0.087,0.0306
2022-05-20,programmatic,3509.6,256923,3425,128,7468.03,27.42,2.13,0.0133,1.02,0.043,0.0209,0.07,0.056
2022-05-21,programmatic,3347.04,222429,3411,113,7991.01,29.62,2.39,0.0153,0.98,0.0524,0.0491,0.069,0.0797
2022-05-22,programmatic,2697.32,163836,2691,118,6253.23,22.86,2.32,0.0164,1.0,0.0365,0.0426,0.104,0.0325
2022-05-23,programmatic,3902.6,251422,3378,151,9891.15,25.85,2.53,0.0134,1.16,0.04,0.017,0.159,0.0589
2022-05-24,programmatic,2819.49,169167,2914,108,7798.42,26.11,2.77,0.0172,0.97,0.0358,0.0104,0.064,0.0569
2022-05-25,programmatic,3843.18,415079,6512,140,6738.58,27.45,1.75,0.0157,0.59,0.0389,0.0449,0.124,0.0794
2022-05-26,programmatic,3974.94,220628,3413,186,9665.82,21.37,2.43,0.0155,1.16,0.0361,0.021,0.166,0.0536
2022-05-27,programmatic,3556.25,288418,4547,172,8880.36,20.68,2.5,0.0158,0.78,0.0423,0.0247,0.076,0.0448
2022-05-28,programmatic,3203.16,229426,3643,106,7980.55,30.22,2.49,0.0159,0.88,0.0347,0.0168,0.176,0.0371
2022-05-29,programmatic,2458.92,120326,1759,78,5498.68,31.52,2.24,0.0146,1.4,0.0455,0.033,0.019,0.0329
2022-05-30,programmatic,4154.93,250159,3463,149,8175.82,27.89,1.97,0.0138,1.2,0.0466,0.0218,0.07,0.0126
2022-05-31,programmatic,3799.19,288111,4864,137,8179.55,27.73,2.15,0.0169,0.78,0.0417,0.021,0.169,0.0203
2022-06-01,programmatic,3105.47,172539,2770,58,4481.89,53.54,1.44,0.0161,1.12,0.0393,0.0386,0.098,0.0204
2022-06-02,programmatic,3467.56,172242,2614,64,4905.11,54.18,1.41,0.0152,1.33,0.025,0.0257,0.118,0.0478
2022-06-03,programmatic,3675.36,260296,4184,76,5317.02,48.36,1.45,0.0161,0.88,0.0474,0.0294,0.114,0.056
2022-06-04,programmatic,2688.27,140875,1948,58,4465.3,46.35,1.66,0.0138,1.38,0.0399,0.0181,0.222,0.0463
2022-06-05,programmatic,2778.18,140340,2252,49,4358.57,56.7,1.57,0.016,1.23,0.0387,0.0232,0.079,0.0377
2022-06-06,programmatic,4156.57,365247,5462,86,5625.8,48.33,1.35,0.015,0.76,0.0517,0.0226,0.013,0.01
2022-06-07,programmatic,4694.81,468498,8000,104,6955.24,45.14,1.48,0.0171,0.59,0.0381,0.0426,0.0,0.0543
2022-06-08,programmatic,3406.11,173514,2150,55,5345.07,61.93,1.57,0.0124,1.58,0.0579,0.0361,0.102,0.0625
2022-06-09,programmatic,2436.83,144402,2499,50,3670.33,48.74,1.51,0.0173,0.98,0.0349,0.0402,0.152,0.035
2022-06-10,programmatic,3698.91,229774,3018,77,5422.2,48.04,1.47,0.0131,1.23,0.0346,0.0386,0.056,0.0603
2022-06-11,programmatic,2125.76,115360,1348,41,2757.7,51.85,1.3,0.0117,1.58,0.0499,0.0424,0.125,0.0392
2022-06-12,programmatic,2567.76,207731,3466,59,3592.35,43.52,1.4,0.0167,0.74,0.0409,0.0156,0.061,0.038
2022-06-13,programmatic,5517.41,378788,5079,125,7702.52,44.14,1.4,0.0134,1.09,0.0463,0.0334,0.033,0.0194
2022-06-14,programmatic,4208.16,275630,4446,97,6697.27,43.38,1.59,0.0161,0.95,0.0359,0.0281,0.075,0.01
2022-06-15,programmatic,3877.03,268146,4246,72,6124.6,53.85,1.58,0.0158,0.91,0.0338,0.0399,0.092,0.0272
2022-06-16,programmatic,4714.7,249521,4079,114,5637.0,41.36,1.2,0.0163,1.16,0.0565,0.0217,0.156,0.0305
2022-06-17,programmatic,4718.95,199280,3333,95,8319.79,49.67,1.76,0.0167,1.42,0.0364,0.0345,0.135,0.0628
2022-06-18,programmatic,3169.38,198523,3111,59,4834.19,53.72,1.53,0.0157,1.02,0.0429,0.0315,0.086,0.0576
2022-06-19,programmatic,3909.69,260489,4152,84,5734.05,46.54,1.47,0.0159,0.94,0.0482,0.0409,0.096,0.0603
2022-06-20,programmatic,4032.04,274574,4115,92,6092.72,43.83,1.51,0.015,0.98,0.0311,0.0419,0.095,0.0177
2022-06-21,programmatic,4379.74,210705,2687,78,6017.97,56.15,1.37,0.0128,1.63,0.0426,0.01,0.0,0.0503
2022-06-22,programmatic,3475.72,354214,6490,71,5580.59,48.95,1.61,0.0183,0.54,0.0323,0.0358,0.011,0.0363
2022-06-23,programmatic,2842.77,186001,2170,49,4087.49,58.02,1.44,0.0117,1.31,0.0486,0.0411,0.079,0.068
2022-06-24,programmatic,4326.29,399601,6851,87,7250.73,49.73,1.68,0.0171,0.63,0.0238,0.01,0.064,0.0421
2022-06-25,programmatic,2168.43,103841,1705,42,2777.95,51.63,1.28,0.0164,1.27,0.0631,0.0193,0.169,0.078
2022-06-26,programmatic,3619.72,243291,3599,74,5260.05,48.92,1.45,0.0148,1.01,0.0437,0.043,0.06,0.0162
2022-06-27,programmatic,3665.17,204670,2710,74,6143.83,49.53,1.68,0.0132,1.35,0.0451,0.025,0.038,0.0401
2022-06-28,programmatic,4313.01,355292,5752,100,7434.61,43.13,1.72,0.0162,0.75,0.0311,0.0367,0.152,0.0316
2022-06-29,programmatic,4269.97,298407,4694,88,6159.59,48.52,1.44,0.0157,0.91,0.0457,0.0314,0.0,0.0768
2022-06-30,programmatic,4391.91,262374,4039,71,7733.43,61.86,1.76,0.0154,1.09,0.0357,0.0422,0.169,0.0118
2022-07-01,programmatic,3585.01,194213,2995,67,6116.79,53.51,1.71,0.0154,1.2,0.0246,0.0174,0.044,0.0178
2022-07-02,programmatic,2662.82,143451,2202,52,4284.49,51.21,1.61,0.0154,1.21,0.0478,0.0248,0.078,0.0469
2022-07-03,programmatic,3345.32,252053,4421,60,4872.22,55.76,1.46,0.0175,0.76,0.0381,0.0217,0.097,0.0549
2022-07-04,programmatic,4320.86,488807,7683,81,6130.41,53.34,1.42,0.0157,0.56,0.0225,0.0377,0.076,0.0355
2022-07-05,programmatic,4188.04,314493,4844,78,6282.95,53.69,1.5,0.0154,0.86,0.0643,0.0264,0.117,0.0424
2022-07-06,programmatic,4641.66,321067,4503,87,6027.34,53.35,1.3,0.014,1.03,0.0283,0.023,0.071,0.0615
2022-07-07,programmatic,4840.24,308918,4443,98,8347.64,49.39,1.72,0.0144,1.09,0.0404,0.0486,0.154,0.0496
2022-07-08,programmatic,3344.16,287142,4582,69,5022.63,48.47,1.5,0.016,0.73,0.0368,0.0409,0.104,0.0412
2022-07-09,programmatic,2557.81,188641,2984,59,3330.13,43.35,1.3,0.0158,0.86,0.0287,0.0422,0.14,0.0542
2022-07-10,programmatic,3652.4,246979,2915,74,5660.78,49.36,1.55,0.0118,1.25,0.0431,0.0224,0.073,0.0178
2022-07-11,programmatic,4130.85,205820,3272,82,5219.34,50.38,1.26,0.0159,1.26,0.0238,0.0284,0.091,0.062
2022-07-12,programmatic,2933.09,195283,3131,55,5731.07,53.33,1.95,0.016,0.94,0.0459,0.018,0.123,0.0268
2022-07-13,programmatic,3578.01,211624,3513,74,6206.45,48.35,1.73,0.0166,1.02,0.034,0.0313,0.098,0.0642
2022-07-14,programmatic,3774.37,224085,3323,72,5618.21,52.42,1.49,0.0148,1.14,0.0291,0.039,0.022,0.0429
2022-07-15,programmatic,4957.14,516454,8669,101,7752.23,49.08,1.56,0.0168,0.57,0.0341,0.0353,0.18,0.0447
2022-07-16,programmatic,2418.61,225500,3711,51,3178.77,47.42,1.31,0.0165,0.65,0.0399,0.0212,0.122,0.0734
2022-07-17,programmatic,2588.32,141246,2041,60,3292.48,43.14,1.27,0.0144,1.27,0.046,0.0317,0.187,0.0546
2022-07-18,programmatic,3887.12,249533,4218,71,6175.55,54.75,1.59,0.0169,0.92,0.0199,0.0282,0.069,0.0723
2022-07-19,programmatic,3161.19,153943,2760,65,5172.05,48.63,1.64,0.0179,1.15,0.0397,0.0345,0.019,0.0234
2022-07-20,programmatic,3215.19,221593,3554,63,5060.28,51.03,1.57,0.016,0.9,0.0245,0.0356,0.14,0.0915
2022-07-21,programmatic,5247.57,310305,4438,115,6883.74,45.63,1.31,0.0143,1.18,0.0117,0.0168,0.192,0.0559
2022-07-22,programmatic,4317.75,333975,5057,84,6355.97,51.4,1.47,0.0151,0.85,0.0634,0.01,0.043,0.0713
2022-07-23,programmatic,2768.41,247701,4235,49,4196.02,56.5,1.52,0.0171,0.65,0.0397,0.0148,0.063,0.0498
2022-07-24,programmatic,2880.95,228580,3326,47,4204.82,61.3,1.46,0.0146,0.87,0.045,0.0387,0.136,0.0336
2022-07-25,programmatic,3863.76,283411,4952,79,5428.95,48.91,1.41,0.0175,0.78,0.0325,0.0355,0.106,0.0805
2022-07-26,programmatic,3775.93,254942,4075,62,6255.54,60.9,1.66,0.016,0.93,0.037,0.0326,0.088,0.0442
2022-07-27,programmatic,3612.99,215193,3064,65,6140.01,55.58,1.7,0.0142,1.18,0.0356,0.02,0.112,0.0491
2022-07-28,programmatic,4276.62,270970,3402,91,5526.18,47.0,1.29,0.0126,1.26,0.0527,0.0265,0.091,0.055
2022-07-29,programmatic,3682.49,281489,3794,71,6387.69,51.87,1.73,0.0135,0.97,0.0398,0.029,0.166,0.0768
2022-07-30,programmatic,3294.79,312675,5199,64,4979.12,51.48,1.51,0.0166,0.63,0.0521,0.0348,0.07,0.0596
2022-07-31,programmatic,2014.19,131278,1920,39,3391.69,51.65,1.68,0.0146,1.05,0.0259,0.0278,0.136,0.0503
2022-08-01,programmatic,3318.66,248474,3896,70,6069.69,47.41,1.83,0.0157,0.85,0.0431,0.0253,0.027,0.0769
2022-08-02,programmatic,3439.49,231597,3348,70,4318.9,49.14,1.26,0.0145,1.03,0.0395,0.0446,0.083,0.0183
2022-08-03,programmatic,4728.25,266929,3990,103,6788.43,45.91,1.44,0.0149,1.19,0.0448,0.0246,0.029,0.0545
2022-08-04,programmatic,3836.51,280029,4234,78,5184.88,49.19,1.35,0.0151,0.91,0.0298,0.0431,0.143,0.0337
2022-08-05,programmatic,3248.09,196828,3041,72,5464.53,45.11,1.68,0.0155,1.07,0.0334,0.0175,0.131,0.0185
2022-08-06,programmatic,2710.55,238214,3796,53,3088.74,51.14,1.14,0.0159,0.71,0.0384,0.0241,0.165,0.0678
2022-08-07,programmatic,2653.16,208203,2929,54,4122.42,49.13,1.55,0.0141,0.91,0.0432,0.0207,0.189,0.0124
2022-08-08,programmatic,3724.92,234198,3504,73,4676.55,51.03,1.26,0.015,1.06,0.0407,0.0445,0.071,0.0371
2022-08-09,programmatic,4002.65,224005,3588,86,5973.43,46.54,1.49,0.016,1.12,0.0422,0.0296,0.073,0.01
2022-08-10,programmatic,4663.94,355256,4119,102,7473.66,45.72,1.6,0.0116,1.13,0.0192,0.0486,0.0,0.0253
2022-08-11,programmatic,4490.88,423257,6453,83,7736.54,54.11,1.72,0.0152,0.7,0.0316,0.0395,0.099,0.0434
2022-08-12,programmatic,3809.07,267489,4049,68,4919.82,56.02,1.29,0.0151,0.94,0.0281,0.0325,0.139,0.0397
2022-08-13,programmatic,3285.31,233541,3471,63,4912.05,52.15,1.5,0.0149,0.95,0.0384,0.0345,0.058,0.0697
2022-08-14,programmatic,3290.75,230153,2732,71,4820.53,46.35,1.46,0.0119,1.2,0.0542,0.0337,0.057,0.1
2022-08-15,programmatic,2786.68,168862,2376,65,4090.91,42.87,1.47,0.0141,1.17,0.0561,0.0209,0.056,0.0129
2022-08-16,programmatic,2983.46,208265,3200,54,4600.67,55.25,1.54,0.0154,0.93,0.0331,0.0139,0.092,0.0358
2022-08-17,programmatic,3321.49,228168,3306,60,5141.06,55.36,1.55,0.0145,1.0,0.035,0.0434,0.165,0.0343
2022-08-18,programmatic,3989.07,315283,4572,76,4940.85,52.49,1.24,0.0145,0.87,0.0202,0.0377,0.141,0.0382
2022-08-19,programmatic,3728.1,288359,3862,80,6026.98,46.6,1.62,0.0134,0.97,0.0526,0.0271,0.176,0.0781
2022-08-20,programmatic,2753.64,203169,2946,47,4135.97,58.59,1.5,0.0145,0.93,0.0351,0.0283,0.036,0.05
2022-08-21,programmatic,2183.72,133858,1975,44,3353.22,49.63,1.54,0.0148,1.11,0.0448,0.0203,0.065,0.0631
