date,channel,spend,impressions,clicks,conversions,revenue,cpa,roas,ctr,cpc,avg_order_value,unique_referral_domains,coupon_usage_rate,new_customer_pct
2022-02-25,affiliate,1109.31,60757,1073,79,6596.26,14.04,5.95,0.0177,1.03,54.94,7,0.0606,0.6592
2022-02-26,affiliate,743.37,46703,816,45,3874.21,16.52,5.21,0.0175,0.91,50.97,7,0.1163,0.7
2022-02-27,affiliate,692.81,64935,779,49,3279.08,14.14,4.73,0.012,0.89,42.1,3,0.0981,0.5501
2022-02-28,affiliate,1043.23,83143,1398,64,5099.92,16.3,4.89,0.0168,0.75,48.47,4,0.1597,0.5532
2022-03-01,affiliate,1045.31,53088,780,85,4430.26,12.3,4.24,0.0147,1.34,46.21,3,0.0928,0.6297
2022-03-02,affiliate,1500.5,98808,1596,89,6052.61,16.86,4.03,0.0162,0.94,56.48,6,0.0788,0.5947
2022-03-03,affiliate,1057.11,92631,1429,80,5551.56,13.21,5.25,0.0154,0.74,45.32,7,0.1379,0.7842
2022-03-04,affiliate,1403.13,74455,1004,85,7581.85,16.51,5.4,0.0135,1.4,53.46,5,0.1338,0.5137
2022-03-05,affiliate,1185.3,65039,1036,83,5286.25,14.28,4.46,0.0159,1.14,48.8,5,0.1193,0.5769
2022-03-06,affiliate,704.19,46636,666,43,3620.95,16.38,5.14,0.0143,1.06,45.68,6,0.164,0.6813
2022-03-07,affiliate,1509.48,134103,1765,86,8036.54,17.55,5.32,0.0132,0.86,55.35,6,0.152,0.4653
2022-03-08,affiliate,1105.66,65568,925,67,5349.42,16.5,4.84,0.0141,1.2,51.73,7,0.0827,0.7224
2022-03-09,affiliate,1527.62,106902,1713,115,7468.84,13.28,4.89,0.016,0.89,49.09,5,0.111,0.4395
2022-03-10,affiliate,1330.95,103173,1554,77,7517.96,17.29,5.65,0.0151,0.86,43.96,7,0.0886,0.3461
2022-03-11,affiliate,1261.56,84441,1377,88,5335.94,14.34,4.23,0.0163,0.92,45.07,7,0.0729,0.6946
2022-03-12,affiliate,974.92,78746,1087,62,5573.75,15.72,5.72,0.0138,0.9,59.79,4,0.1012,0.5692
2022-03-13,affiliate,886.79,56146,962,53,4831.15,16.73,5.45,0.0171,0.92,56.25,7,0.1172,0.5571
2022-03-14,affiliate,1088.27,75637,1230,75,5639.06,14.51,5.18,0.0163,0.88,41.96,7,0.13,0.602
2022-03-15,affiliate,1592.09,89526,1445,107,8286.73,14.88,5.2,0.0161,1.1,53.15,7,0.0886,0.5995
2022-03-16,affiliate,1600.52,132414,2055,102,8045.45,15.69,5.03,0.0155,0.78,46.11,4,0.0817,0.4045
2022-03-17,affiliate,1090.79,77870,885,80,5679.69,13.63,5.21,0.0114,1.23,51.81,4,0.0953,0.6103
2022-03-18,affiliate,1705.93,149149,2180,133,8312.47,12.83,4.87,0.0146,0.78,54.75,4,0.0665,0.6638
2022-03-19,affiliate,886.61,75052,1186,63,4390.22,14.07,4.95,0.0158,0.75,45.02,5,0.1092,0.684
2022-03-20,affiliate,1011.44,55875,720,66,5330.75,15.32,5.27,0.0129,1.4,48.61,5,0.0997,0.588
2022-03-21,affiliate,1571.76,112103,2039,89,8533.63,17.66,5.43,0.0182,0.77,50.47,4,0.0719,0.5772
2022-03-22,affiliate,1479.3,87978,1152,115,7118.36,12.86,4.81,0.0131,1.28,53.45,4,0.1192,0.5836
2022-03-23,affiliate,1476.55,102027,1445,100,6654.37,14.77,4.51,0.0142,1.02,42.82,3,0.081,0.5404
2022-03-24,affiliate,940.21,61261,819,62,4504.3,15.16,4.79,0.0134,1.15,45.38,3,0.1068,0.5524
2022-03-25,affiliate,1298.28,85438,1322,69,5680.31,18.82,4.38,0.0155,0.98,55.53,3,0.0909,0.5371
2022-03-26,affiliate,960.38,70044,1227,64,4839.43,15.01,5.04,0.0175,0.78,43.44,5,0.1294,0.7567
2022-03-27,affiliate,1010.21,78747,1047,71,5662.76,14.23,5.61,0.0133,0.96,49.19,5,0.1218,0.3162
2022-03-28,affiliate,1188.45,84040,1186,69,5278.1,17.22,4.44,0.0141,1.0,38.53,5,0.0885,0.6109
2022-03-29,affiliate,1431.98,130201,2166,106,7611.27,13.51,5.32,0.0166,0.66,54.28,5,0.0646,0.5497
2022-03-30,affiliate,1375.51,116552,1887,85,7001.51,16.18,5.09,0.0162,0.73,47.27,4,0.0955,0.6532
2022-03-31,affiliate,1381.57,90847,1382,99,6052.86,13.96,4.38,0.0152,1.0,51.19,5,0.0703,0.6449
2022-04-01,affiliate,1409.08,78533,933,100,7316.87,14.09,5.19,0.0119,1.51,49.51,7,0.0662,0.5743
2022-04-02,affiliate,619.84,47279,604,40,3187.52,15.5,5.14,0.0128,1.03,40.18,5,0.1128,0.561
2022-04-03,affiliate,1213.39,89855,1327,80,6134.5,15.17,5.06,0.0148,0.91,50.06,5,0.1181,0.7944
2022-04-04,affiliate,1218.73,96475,1605,71,7606.48,17.17,6.24,0.0166,0.76,49.0,4,0.1035,0.6051
2022-04-05,affiliate,1578.69,138316,1951,114,7449.9,13.85,4.72,0.0141,0.81,44.62,6,0.0885,0.57
2022-04-06,affiliate,1106.15,65821,1070,75,4825.18,14.75,4.36,0.0163,1.03,45.47,6,0.0695,0.5153
2022-04-07,affiliate,1189.35,75220,1048,88,6067.18,13.52,5.1,0.0139,1.13,51.5,4,0.094,0.601
2022-04-08,affiliate,1192.57,76494,937,83,6436.21,14.37,5.4,0.0122,1.27,48.69,5,0.0875,0.4513
2022-04-09,affiliate,1296.34,85359,1216,90,6970.19,14.4,5.38,0.0142,1.07,49.49,7,0.117,0.5792
2022-04-10,affiliate,1091.51,86283,1494,61,4846.72,17.89,4.44,0.0173,0.73,46.9,3,0.1592,0.5021
2022-04-11,affiliate,1668.35,122838,1535,107,9467.47,15.59,5.67,0.0125,1.09,45.24,7,0.0844,0.3396
2022-04-12,affiliate,1260.5,63463,1070,73,5848.13,17.27,4.64,0.0169,1.18,48.78,7,0.1225,0.6324
2022-04-13,affiliate,1307.1,117767,1708,67,6435.97,19.51,4.92,0.0145,0.77,55.35,5,0.0844,0.322
2022-04-14,affiliate,1346.29,81879,1333,96,6269.45,14.02,4.66,0.0163,1.01,50.45,7,0.0745,0.498
2022-04-15,affiliate,1331.32,103543,1512,89,6277.47,14.96,4.72,0.0146,0.88,48.82,6,0.1265,0.675
2022-04-16,affiliate,775.97,67263,800,55,3999.46,14.11,5.15,0.0119,0.97,52.12,5,0.125,0.6746
2022-04-17,affiliate,890.06,50731,824,67,4214.41,13.28,4.73,0.0162,1.08,51.63,6,0.053,0.6253
2022-04-18,affiliate,1264.64,88824,1203,79,7567.88,16.01,5.98,0.0135,1.05,46.88,3,0.112,0.4746
2022-04-19,affiliate,1403.99,98499,1535,98,6258.89,14.33,4.46,0.0156,0.91,46.58,6,0.1088,0.4777
2022-04-20,affiliate,1345.62,126720,1655,104,7018.63,12.94,5.22,0.0131,0.81,46.47,5,0.1126,0.6607
2022-04-21,affiliate,1533.06,93955,1324,123,5821.73,12.46,3.8,0.0141,1.16,43.11,4,0.1008,0.5465
2022-04-22,affiliate,1201.81,67500,1015,69,6649.79,17.42,5.53,0.015,1.18,53.79,5,0.0676,0.6566
2022-04-23,affiliate,1031.57,68848,1095,72,4844.14,14.33,4.7,0.0159,0.94,48.52,4,0.0984,0.5976
2022-04-24,affiliate,1181.13,80610,1177,71,6302.25,16.64,5.34,0.0146,1.0,59.84,3,0.0445,0.4133
2022-04-25,affiliate,1321.6,95275,1433,86,5900.72,15.37,4.46,0.015,0.92,47.4,5,0.0989,0.4508
2022-04-26,affiliate,1401.47,106429,1635,94,8355.94,14.91,5.96,0.0154,0.86,54.58,5,0.0964,0.85
2022-04-27,affiliate,1254.83,89166,1411,80,6279.71,15.69,5.0,0.0158,0.89,48.49,4,0.0674,0.6721
2022-04-28,affiliate,1121.86,74465,1285,86,6147.71,13.04,5.48,0.0173,0.87,49.99,4,0.0843,0.6814
2022-04-29,affiliate,1280.54,133087,1675,99,6673.3,12.93,5.21,0.0126,0.76,48.43,5,0.0551,0.5704
2022-04-30,affiliate,962.55,75675,1045,62,4877.1,15.52,5.07,0.0138,0.92,48.06,3,0.139,0.4995
2022-05-01,affiliate,1348.19,69651,960,101,6199.39,13.35,4.6,0.0138,1.4,55.99,7,0.1431,0.4144
2022-05-02,affiliate,1230.21,66686,1101,81,5939.37,15.19,4.83,0.0165,1.12,51.01,3,0.1149,0.7216
2022-05-03,affiliate,1429.9,76014,1193,83,7066.0,17.23,4.94,0.0157,1.2,47.38,6,0.1404,0.5604
2022-05-04,affiliate,1106.47,105624,1345,70,5290.0,15.81,4.78,0.0127,0.82,41.37,5,0.1001,0.5439
2022-05-05,affiliate,1095.94,77158,1220,63,3988.29,17.4,3.64,0.0158,0.9,47.41,5,0.1255,0.6076
2022-05-06,affiliate,1253.47,64518,924,86,5761.36,14.58,4.6,0.0143,1.36,53.88,7,0.0728,0.539
2022-05-07,affiliate,784.29,61770,964,55,4026.24,14.26,5.13,0.0156,0.81,48.1,4,0.1221,0.4803
2022-05-08,affiliate,955.39,99032,1423,61,5447.41,15.66,5.7,0.0144,0.67,46.56,3,0.0905,0.5783
2022-05-09,affiliate,1111.62,74382,926,79,5625.28,14.07,5.06,0.0124,1.2,51.99,4,0.0946,0.4569
2022-05-10,affiliate,1051.24,61603,745,63,4537.64,16.69,4.32,0.0121,1.41,42.54,6,0.1099,0.6403
2022-05-11,affiliate,969.72,54200,770,61,5572.69,15.9,5.75,0.0142,1.26,63.84,3,0.1019,0.5349
2022-05-12,affiliate,1138.72,69739,987,72,4764.71,15.82,4.18,0.0142,1.15,58.78,7,0.0817,0.5299
2022-05-13,affiliate,1596.59,101816,1472,103,7843.55,15.5,4.91,0.0145,1.08,54.44,5,0.0991,0.7011
2022-05-14,affiliate,1034.59,74363,1208,75,5728.57,13.79,5.54,0.0162,0.86,52.55,5,0.1573,0.644
2022-05-15,affiliate,1073.78,78563,1254,70,5740.18,15.34,5.35,0.016,0.86,43.06,7,0.1212,0.636
2022-05-16,affiliate,975.88,104676,1583,72,4791.49,13.55,4.91,0.0151,0.62,40.9,6,0.0876,0.6039
2022-05-17,affiliate,1693.82,139709,2321,121,8506.9,14.0,5.02,0.0166,0.73,50.88,7,0.0918,0.6224
2022-05-18,affiliate,1242.39,87346,1149,82,6080.67,15.15,4.89,0.0132,1.08,56.74,3,0.1386,0.6365
2022-05-19,affiliate,1320.46,139234,2053,90,5620.16,14.67,4.26,0.0147,0.64,49.47,6,0.0347,0.7093
2022-05-20,affiliate,1227.67,91379,1447,94,6646.33,13.06,5.41,0.0158,0.85,46.64,4,0.0731,0.591
2022-05-21,affiliate,843.24,60878,933,58,3960.59,14.54,4.7,0.0153,0.9,48.47,7,0.099,0.6342
2022-05-22,affiliate,925.38,72157,1119,58,4090.28,15.95,4.42,0.0155,0.83,46.96,3,0.0704,0.7503
2022-05-23,affiliate,1460.63,118500,1691,96,7846.8,15.21,5.37,0.0143,0.86,54.32,6,0.1455,0.5724
2022-05-24,affiliate,1397.88,100930,1330,96,6669.37,14.56,4.77,0.0132,1.05,45.01,3,0.1345,0.6981
2022-05-25,affiliate,1084.52,79006,1143,77,6197.26,14.08,5.71,0.0145,0.95,51.99,5,0.1526,0.5637
2022-05-26,affiliate,1416.47,96133,1311,94,6741.87,15.07,4.76,0.0136,1.08,49.52,3,0.099,0.6907
2022-05-27,affiliate,1056.74,115004,1862,64,5449.31,16.51,5.16,0.0162,0.57,63.41,5,0.1837,0.4289
2022-05-28,affiliate,935.87,77669,1171,64,5111.39,14.62,5.46,0.0151,0.8,45.95,4,0.1015,0.6157
2022-05-29,affiliate,1174.38,58917,835,80,5624.22,14.68,4.79,0.0142,1.41,49.78,5,0.1065,0.6853
2022-05-30,affiliate,1422.84,106663,1745,108,7678.63,13.17,5.4,0.0164,0.82,57.13,5,0.0973,0.5915
2022-05-31,affiliate,1183.31,80667,1219,74,4777.45,15.99,4.04,0.0151,0.97,42.31,5,0.1181,0.6614
2022-06-01,affiliate,1098.89,91986,1442,60,6962.68,18.31,6.34,0.0157,0.76,57.48,4,0.1451,0.5062
2022-06-02,affiliate,1175.88,87101,1323,58,6034.96,20.27,5.13,0.0152,0.89,44.99,7,0.0425,0.4942
2022-06-03,affiliate,1618.36,137361,2145,94,8813.29,17.22,5.45,0.0156,0.75,45.27,4,0.0654,0.6126
2022-06-04,affiliate,954.53,50720,699,47,4746.74,20.31,4.97,0.0138,1.37,55.41,7,0.1214,0.5432
2022-06-05,affiliate,794.46,67560,787,48,4158.07,16.55,5.23,0.0116,1.01,47.97,4,0.0749,0.7044
2022-06-06,affiliate,1225.93,105611,1768,67,5853.68,18.3,4.77,0.0167,0.69,52.25,3,0.0787,0.5694
2022-06-07,affiliate,1448.98,117844,1730,77,8187.33,18.82,5.65,0.0147,0.84,50.66,7,0.1306,0.795
2022-06-08,affiliate,1519.12,155814,1912,83,8887.92,18.3,5.85,0.0123,0.79,57.6,3,0.095,0.5173
2022-06-09,affiliate,1196.4,83758,1385,62,6407.31,19.3,5.36,0.0165,0.86,42.18,3,0.0673,0.4562
2022-06-10,affiliate,1373.55,90389,1257,75,7781.5,18.31,5.67,0.0139,1.09,49.13,5,0.0933,0.4959
2022-06-11,affiliate,938.25,74789,972,58,4598.57,16.18,4.9,0.013,0.97,48.6,4,0.1265,0.6209
2022-06-12,affiliate,900.57,53256,880,58,4840.04,15.53,5.37,0.0165,1.02,53.42,7,0.1175,0.6112
2022-06-13,affiliate,1190.75,89612,1481,63,5274.23,18.9,4.43,0.0165,0.8,53.31,6,0.1386,0.6293
2022-06-14,affiliate,1522.27,106434,1757,83,8127.79,18.34,5.34,0.0165,0.87,48.48,4,0.1309,0.5943
2022-06-15,affiliate,1117.77,82907,1241,61,6250.6,18.32,5.59,0.015,0.9,52.96,4,0.0624,0.3239
2022-06-16,affiliate,1378.93,85502,1408,70,6383.61,19.7,4.63,0.0165,0.98,57.24,4,0.1161,0.5625
2022-06-17,affiliate,1484.85,99237,1383,82,7165.67,18.11,4.83,0.0139,1.07,48.91,7,0.1306,0.5825
2022-06-18,affiliate,1049.8,65242,930,57,3967.24,18.42,3.78,0.0143,1.13,51.35,7,0.0618,0.6589
2022-06-19,affiliate,995.83,72084,1056,48,4525.74,20.75,4.54,0.0146,0.94,52.62,4,0.1086,0.5982
2022-06-20,affiliate,1042.95,75326,1192,57,5440.88,18.3,5.22,0.0158,0.87,54.86,3,0.0738,0.6494
2022-06-21,affiliate,1586.09,112338,1984,94,7809.34,16.87,4.92,0.0177,0.8,58.77,3,0.0643,0.4148
2022-06-22,affiliate,1408.28,69050,1139,70,6909.42,20.12,4.91,0.0165,1.24,49.52,4,0.0828,0.5552
2022-06-23,affiliate,1123.07,67770,979,70,5647.41,16.04,5.03,0.0144,1.15,52.36,6,0.0849,0.5438
2022-06-24,affiliate,1154.79,78201,1087,58,5983.46,19.91,5.18,0.0139,1.06,50.39,5,0.0899,0.6053
2022-06-25,affiliate,963.73,55910,759,57,5261.34,16.91,5.46,0.0136,1.27,43.18,4,0.1064,0.6546
2022-06-26,affiliate,839.78,49163,821,41,4536.3,20.48,5.4,0.0167,1.02,52.81,4,0.0741,0.4763
2022-06-27,affiliate,1109.89,56752,901,63,6601.87,17.62,5.95,0.0159,1.23,44.33,5,0.089,0.5777
2022-06-28,affiliate,1339.58,103744,1430,70,6648.66,19.14,4.96,0.0138,0.94,47.58,3,0.1456,0.5794
2022-06-29,affiliate,1724.81,202088,2873,101,9526.09,17.08,5.52,0.0142,0.6,44.4,7,0.051,0.4824
2022-06-30,affiliate,1277.49,71698,1112,75,5895.87,17.03,4.62,0.0155,1.15,48.1,3,0.0909,0.4239
2022-07-01,affiliate,1193.42,102223,1369,70,5158.0,17.05,4.32,0.0134,0.87,37.47,4,0.1313,0.657
2022-07-02,affiliate,909.58,66607,943,38,4298.66,23.94,4.73,0.0142,0.96,50.81,6,0.1204,0.7003
2022-07-03,affiliate,1041.65,56955,876,66,4683.63,15.78,4.5,0.0154,1.19,43.92,5,0.0718,0.5988
2022-07-04,affiliate,1334.34,116811,1838,68,6698.19,19.62,5.02,0.0157,0.73,46.83,3,0.1253,0.697
2022-07-05,affiliate,1411.17,83238,1335,92,7271.5,15.34,5.15,0.016,1.06,46.8,3,0.0771,0.8342
2022-07-06,affiliate,1464.85,122002,2113,78,8054.31,18.78,5.5,0.0173,0.69,49.54,4,0.172,0.5858
2022-07-07,affiliate,933.12,49795,800,47,4220.27,19.85,4.52,0.0161,1.17,55.96,4,0.0409,0.5375
2022-07-08,affiliate,1194.57,69472,895,68,5706.99,17.57,4.78,0.0129,1.33,52.3,4,0.1024,0.6084
2022-07-09,affiliate,942.45,84765,1424,49,3815.24,19.23,4.05,0.0168,0.66,49.72,6,0.1827,0.6347
2022-07-10,affiliate,699.71,43433,735,43,4073.94,16.27,5.82,0.0169,0.95,50.11,7,0.1133,0.6071
2022-07-11,affiliate,1148.98,70365,881,74,5801.21,15.53,5.05,0.0125,1.3,48.05,3,0.1083,0.5736
2022-07-12,affiliate,1304.39,72324,1054,79,6564.93,16.51,5.03,0.0146,1.24,45.37,5,0.1242,0.6049
2022-07-13,affiliate,1534.17,87200,1391,87,8364.78,17.63,5.45,0.016,1.1,54.05,4,0.1287,0.6284
2022-07-14,affiliate,1347.45,78337,1002,63,6882.89,21.39,5.11,0.0128,1.34,54.51,6,0.0962,0.5954
2022-07-15,affiliate,1448.17,77134,1043,73,6955.01,19.84,4.8,0.0135,1.39,58.95,7,0.1149,0.7538
2022-07-16,affiliate,838.54,62667,824,44,4336.13,19.06,5.17,0.0131,1.02,47.22,7,0.0934,0.7234
2022-07-17,affiliate,1151.55,92334,1422,75,6012.65,15.35,5.22,0.0154,0.81,48.99,7,0.0757,0.5208
2022-07-18,affiliate,1280.67,88413,1480,61,7295.71,20.99,5.7,0.0167,0.87,44.01,6,0.1028,0.5395
2022-07-19,affiliate,941.97,106285,1522,53,4581.87,17.77,4.86,0.0143,0.62,44.41,6,0.0522,0.522
2022-07-20,affiliate,1533.62,130915,1787,83,8075.32,18.48,5.27,0.0137,0.86,55.54,6,0.03,0.7296
2022-07-21,affiliate,1282.17,84881,1201,68,6800.96,18.86,5.3,0.0141,1.07,53.81,3,0.1256,0.5971
2022-07-22,affiliate,1205.23,97055,1534,71,5582.02,16.98,4.63,0.0158,0.79,52.62,7,0.1122,0.6385
2022-07-23,affiliate,987.96,67004,820,52,4795.3,19.0,4.85,0.0122,1.2,56.59,7,0.088,0.5298
2022-07-24,affiliate,1091.55,61500,1079,58,5527.29,18.82,5.06,0.0175,1.01,56.45,5,0.1114,0.5445
2022-07-25,affiliate,1153.97,83872,1120,56,6498.83,20.61,5.63,0.0134,1.03,48.25,4,0.0688,0.5936
2022-07-26,affiliate,1363.23,121084,1922,68,5957.81,20.05,4.37,0.0159,0.71,46.94,6,0.091,0.7033
2022-07-27,affiliate,1335.5,82911,1263,68,6872.18,19.64,5.15,0.0152,1.06,51.8,5,0.1295,0.6647
2022-07-28,affiliate,1316.54,88579,1270,68,5692.63,19.36,4.32,0.0143,1.04,47.19,5,0.0846,0.6411
2022-07-29,affiliate,1211.33,69789,1131,63,6550.81,19.23,5.41,0.0162,1.07,45.35,5,0.1199,0.5408
2022-07-30,affiliate,1022.97,62663,953,66,4987.7,15.5,4.88,0.0152,1.07,43.48,4,0.0969,0.622
2022-07-31,affiliate,1113.64,88287,1279,60,5622.96,18.56,5.05,0.0145,0.87,53.53,6,0.0927,0.5603
2022-08-01,affiliate,1511.15,155245,2135,86,8161.42,17.57,5.4,0.0138,0.71,46.16,7,0.128,0.7416
2022-08-02,affiliate,993.27,68470,1176,71,4057.91,13.99,4.09,0.0172,0.84,52.24,3,0.0816,0.4686
2022-08-03,affiliate,995.55,65716,963,55,4865.36,18.1,4.89,0.0147,1.03,49.62,3,0.125,0.6649
2022-08-04,affiliate,1178.06,65191,974,84,6224.9,14.02,5.28,0.0149,1.21,59.9,3,0.0418,0.6122
2022-08-05,affiliate,1321.51,79657,1073,84,6276.34,15.73,4.75,0.0135,1.23,51.81,7,0.1263,0.5495
2022-08-06,affiliate,967.37,83257,1596,44,4940.52,21.99,5.11,0.0192,0.61,43.63,4,0.1432,0.7856
2022-08-07,affiliate,1038.97,104976,1445,62,5142.57,16.76,4.95,0.0138,0.72,48.96,4,0.1551,0.3896
2022-08-08,affiliate,1484.14,83270,1523,94,6371.35,15.79,4.29,0.0183,0.97,52.05,6,0.0824,0.5898
2022-08-09,affiliate,1421.1,86699,1447,67,6289.94,21.21,4.43,0.0167,0.98,47.24,5,0.0572,0.6679
2022-08-10,affiliate,1212.78,75533,1107,74,6000.19,16.39,4.95,0.0147,1.1,52.63,5,0.1755,0.7328
2022-08-11,affiliate,1354.38,78404,1208,86,6974.25,15.75,5.15,0.0154,1.12,48.26,6,0.0836,0.7266
2022-08-12,affiliate,1160.02,87318,1521,76,5855.45,15.26,5.05,0.0174,0.76,50.71,5,0.1096,0.5701
2022-08-13,affiliate,1195.21,93928,1241,81,5818.04,14.76,4.87,0.0132,0.96,53.02,7,0.0971,0.85
2022-08-14,affiliate,960.71,80411,1366,57,4364.81,16.85,4.54,0.017,0.7,51.32,7,0.1276,0.7267
2022-08-15,affiliate,1275.54,90778,1405,71,7182.0,17.97,5.63,0.0155,0.91,45.12,4,0.142,0.5302
2022-08-16,affiliate,1172.24,75141,1211,68,5932.69,17.24,5.06,0.0161,0.97,42.67,3,0.1345,0.7783
2022-08-17,affiliate,1526.61,121819,1956,85,8457.59,17.96,5.54,0.0161,0.78,61.49,4,0.1177,0.6633
2022-08-18,affiliate,1170.54,141001,2255,69,6456.26,16.96,5.52,0.016,0.52,41.69,6,0.086,0.4581
2022-08-19,affiliate,1355.1,115029,1522,74,7871.97,18.31,5.81,0.0132,0.89,53.94,3,0.0878,0.6493
2022-08-20,affiliate,1151.54,67832,1051,65,6456.15,17.72,5.61,0.0155,1.1,50.48,5,0.0808,0.5745
2022-08-21,affiliate,956.6,72666,1203,54,5733.11,17.71,5.99,0.0166,0.8,46.16,5,0.1221,0.6039
2022-08-22,affiliate,1134.65,78025,1282,69,5776.86,16.44,5.09,0.0164,0.89,49.55,3,0.0722,0.4389
2022-08-23,affiliate,1262.43,57354,732,73,5509.41,17.29,4.36,0.0128,1.72,60.41,7,0.1329,0.5412
2022-08-24,affiliate,1933.47,184503,2918,100,10102.48,19.33,5.23,0.0158,0.66,57.25,5,0.0939,0.632
2022-08-25,affiliate,1011.12,94741,1514,57,5611.03,17.74,5.55,0.016,0.67,44.42,6,0.1155,0.6236
2022-08-26,affiliate,1246.62,65683,1053,65,5396.22,19.18,4.33,0.016,1.18,52.76,6,0.1153,0.4546
2022-08-27,affiliate,864.15,62989,865,52,4869.53,16.62,5.64,0.0137,1.0,50.17,7,0.0955,0.648
2022-08-28,affiliate,1066.57,55273,828,55,5036.57,19.39,4.72,0.015,1.29,49.03,5,0.1025,0.8028
2022-08-29,affiliate,1499.84,81185,1342,76,6506.57,19.73,4.34,0.0165,1.12,43.85,3,0.0345,0.6579
2022-08-30,affiliate,1385.87,112924,1462,101,7091.78,13.72,5.12,0.0129,0.95,60.27,4,0.067,0.5382
2022-08-31,affiliate,1288.84,70516,1115,91,6377.26,14.16,4.95,0.0158,1.16,58.95,7,0.1119,0.7345
2022-09-01,affiliate,1552.35,132289,1598,89,8113.49,17.44,5.23,0.0121,0.97,45.75,3,0.1059,0.4229
2022-09-02,affiliate,1100.45,58897,870,66,5073.1,16.67,4.61,0.0148,1.26,56.85,6,0.0855,0.5047
2022-09-03,affiliate,1309.04,72408,1199,63,5884.94,20.78,4.5,0.0166,1.09,55.07,6,0.0956,0.5442
2022-09-04,affiliate,937.45,42321,737,51,4378.26,18.38,4.67,0.0174,1.27,49.29,5,0.1506,0.7351
2022-09-05,affiliate,1263.85,70792,1089,60,6037.94,21.06,4.78,0.0154,1.16,56.26,4,0.0882,0.6153
2022-09-06,affiliate,1304.31,77510,1170,80,6142.55,16.3,4.71,0.0151,1.11,49.06,3,0.1356,0.4782
2022-09-07,affiliate,1256.22,83722,1188,60,6362.35,20.94,5.06,0.0142,1.06,51.44,5,0.1203,0.5295
2022-09-08,affiliate,1381.08,82376,1154,72,7007.11,19.18,5.07,0.014,1.2,42.98,6,0.1444,0.6567
2022-09-09,affiliate,1107.87,61213,1123,63,5775.27,17.59,5.21,0.0183,0.99,44.18,5,0.0558,0.7195
2022-09-10,affiliate,1088.37,66980,935,75,6079.57,14.51,5.59,0.014,1.16,53.39,3,0.0947,0.792
2022-09-11,affiliate,1115.3,72589,991,59,5307.11,18.9,4.76,0.0137,1.13,54.36,7,0.1293,0.7271
2022-09-12,affiliate,1284.32,79715,1331,82,6694.91,15.66,5.21,0.0167,0.96,47.62,4,0.1221,0.6362
2022-09-13,affiliate,1523.43,93673,1292,90,7911.66,16.93,5.19,0.0138,1.18,55.97,3,0.0414,0.712
2022-09-14,affiliate,1504.72,103805,1294,86,7037.35,17.5,4.68,0.0125,1.16,41.63,7,0.0399,0.6447
2022-09-15,affiliate,973.01,85869,1078,51,4542.67,19.08,4.67,0.0126,0.9,45.19,3,0.0798,0.5804
2022-09-16,affiliate,1072.53,63194,987,64,4293.92,16.76,4.0,0.0156,1.09,56.76,3,0.1346,0.5638
2022-09-17,affiliate,875.33,58803,999,43,4064.74,20.36,4.64,0.017,0.88,52.59,5,0.1093,0.6082
2022-09-18,affiliate,942.65,69627,1015,48,5041.55,19.64,5.35,0.0146,0.93,47.81,6,0.0985,0.5091
2022-09-19,affiliate,1054.38,67106,883,81,4863.71,13.02,4.61,0.0132,1.19,51.92,4,0.1052,0.7128
2022-09-20,affiliate,1448.59,122991,1834,84,7961.52,17.25,5.5,0.0149,0.79,53.66,3,0.0672,0.6374
2022-09-21,affiliate,1086.45,95290,1420,74,5289.54,14.68,4.87,0.0149,0.77,57.69,5,0.1381,0.5405
2022-09-22,affiliate,1410.77,123887,1725,91,7639.42,15.5,5.42,0.0139,0.82,44.13,7,0.0968,0.5027
2022-09-23,affiliate,1194.9,72144,1006,64,6313.29,18.67,5.28,0.0139,1.19,54.23,4,0.1349,0.6956
2022-09-24,affiliate,1075.12,104230,1510,55,5055.07,19.55,4.7,0.0145,0.71,51.69,4,0.1447,0.62
2022-09-25,affiliate,1166.73,73860,1148,55,4588.36,21.21,3.93,0.0155,1.02,55.79,3,0.0754,0.5535
2022-09-26,affiliate,1619.78,116238,1577,88,8248.69,18.41,5.09,0.0136,1.03,45.99,3,0.0591,0.6262
2022-09-27,affiliate,1215.84,65287,1005,64,5366.77,19.0,4.41,0.0154,1.21,49.92,3,0.0737,0.6009
2022-09-28,affiliate,1018.57,50984,643,55,4805.29,18.52,4.72,0.0126,1.58,51.53,7,0.0754,0.5382
2022-09-29,affiliate,1304.44,73106,946,79,6977.54,16.51,5.35,0.0129,1.38,43.07,3,0.0944,0.7955
2022-09-30,affiliate,1363.8,69257,1076,64,7412.55,21.31,5.44,0.0155,1.27,47.78,7,0.1325,0.5212
2022-10-01,affiliate,951.38,73840,1297,63,4489.01,15.1,4.72,0.0176,0.73,55.96,3,0.0989,0.5175
2022-10-02,affiliate,1555.24,126082,1987,80,8263.38,19.44,5.31,0.0158,0.78,47.67,6,0.0778,0.4505
2022-10-03,affiliate,1255.61,78913,1267,78,7222.73,16.1,5.75,0.0161,0.99,51.11,6,0.0845,0.5234
2022-10-04,affiliate,1007.46,55168,905,58,4775.24,17.37,4.74,0.0164,1.11,41.33,6,0.1082,0.5576
2022-10-05,affiliate,1809.65,143522,2091,99,10324.63,18.28,5.71,0.0146,0.87,54.3,6,0.0965,0.5176
